StoreID,upc,Qty,sku,pack,uom,StoreProductName,StoreDescription,Price,sprice,Start,End,tax,altupc1,altupc2,altupc3,altupc4,altupc5
12319,#021136180619,50,#210000000218,1,,Topo Chico 16oz Glass Bottle,Topo Chico 16oz Glass Bottle,2.99,0,,,0,,,,,
12319,#03424607,0,#210000000219,1,,Kit Kat 1.5oz Bar,Kit Kat 1.5oz Bar,1.99,0,,,0,,,,,
12319,#019855112004,0,#210000000220,1,,2018 Schramsberg Blanc De Blancs Brut,2018 Schramsberg Blanc De Blancs Brut,44.99,0,,,0,,,,,
12319,#857944005284,0,#210000000221,1,,903 Brewery Double Chocolate Cherry Stout,903 Brewery Double Chocolate Cherry Stout,17.99,0,,,0,,,,,
12319,#305730150200,0,#210000000222,1,,Advil 24 Tablets,Advil 24 Tablets,5.99,0,,,0,,,,,
12319,#080244002039,0,#210000000223,1,,Blantons Bourbon 750ML,Blantons Bourbon 750ML,229.99,0,,,0,,,,,
12319,#850014675257,0,#210000000224,1,,Boochcraft Organic Hard Kombucha Orange Pomegranate 12oz Can,Boochcraft Organic Hard Kombucha Orange Pomegranate 12oz Can,2.99,0,,,0,,,,,
12319,#856065002035,22,#210000000225,1,,Deep Eddy Vodka 750mL,Deep Eddy Vodka 750mL,24.99,0,,,0,,,,,
12319,#300672000248,0,#210000000226,1,,Excedrin Extra Strength 24 Caplets,Excedrin Extra Strength 24 Caplets,5.99,0,,,0,,,,,
12319,#832095009138,0,#210000000227,1,,Goldschmidt Katherine Cabernet 750ml,Goldschmidt Katherine Cabernet 750ml,21.99,0,,,0,,,,,
12319,#816136025899,14,#210000000229,1,,Kastra Elion Vodka 750mL,Kastra Elion Vodka 750mL,54.99,0,,,0,,,,,
12319,#767749016081,0,#210000000230,1,,"Maison L'Envoye Moulin-a-Vent 'Terre de The' Vieilles Vignes, 2016","Maison L'Envoye Moulin-a-Vent 'Terre de The' Vieilles Vignes, 2016",22.99,0,,,0,,,,,
12319,#02848129,0,#210000000231,1,,Marlboro Menthol Silver,Marlboro Menthol Silver,9.99,0,,,0,,,,,
12319,#02896320,0,#210000000232,1,,Marlboro Red 72s,Marlboro Red 72s,9.99,0,,,0,,,,,
12319,#025000062773,0,#210000000233,1,,Minute Maid Peach Mango 12oz,Minute Maid Peach Mango 12oz,2.99,0,,,0,,,,,
12319,#080157611946,0,#210000000234,1,,Paulaner Hefe-Weizen 6PK Bottles,Paulaner Hefe-Weizen 6PK Bottles,11.39,0,,,0,,,,,
12319,#012000001291,-6,#210000000235,1,,Pepsi 20oz Bottle,Pepsi 20oz Bottle,1.79,0,,,0,,,,,
12319,#087116003378,0,#210000000236,1,,Revel Stoke Peanut Butter Whiskey 750ML,Revel Stoke Peanut Butter Whiskey 750ML,16.99,0,,,0,,,,,
12319,#7503018107011,6,#210000000237,1,,Rey Campero Mezcal Espadin 750mL,Rey Campero Mezcal Espadin 750mL,52.99,0,,,0,,,,,
12319,#777666662222,0,#210000000238,1,,Rona Champange Flute,Rona Champange Flute,9.99,0,,,0,,,,,
12319,#4003322265740,0,#210000000239,1,,Spiegelau Champagne Flute 8.5oz Single Glass,Spiegelau Champagne Flute 8.5oz Single Glass,14.99,0,,,0,,,,,
12319,#01272903,0,#210000000240,1,,Starbucks Doubleshot Espresso & Salted Caramel Cream 6.5oz,Starbucks Doubleshot Espresso & Salted Caramel Cream 6.5oz,5.89,0,,,0,,,,,
12319,#7503004682492,0,#210000000241,1,,Texano Boot 750mL,Texano Boot 750mL,69.99,0,,,0,,,,,
12319,#811538015349,0,#210000000242,1,,Three Olives Vodka Grape 750ML,Three Olives Vodka Grape 750ML,19.99,0,,,0,,,,,
12319,#743809222074,0,#210000000243,1,,Vector Cigar Cutter,Vector Cigar Cutter,9.99,0,,,0,,,,,
12319,#088004025748,0,#210000000244,1,,Weller Reserve 750mL,Weller Reserve 750mL,46.99,0,,,0,,,,,
12319,#008660007766,11,#210000000245,1,,Zig Zag Unbleached Cones 3pk,Zig Zag Unbleached Cones 3pk,2.29,0,,,0,,,,,
12319,#025000058868,30,#210000000246,1,,Minute Maid Pink Lemonade 20oz,Minute Maid Pink Lemonade 20oz,2.89,0,,,0,,,,,
12319,#080244009236,0,#210000000247,1,,Buffalo Trace 750mL,Buffalo Trace 750mL,45.99,0,,,0,,,,,
12319,#819913015212,-2,#210000000248,1,,Juul 2pk,Juul 2pk,11.99,0,,,0,,,,,
12319,#048500008645,-13,#210000000249,1,,Tropicana Cranberry Juice 15oz,Tropicana Cranberry Juice 15oz,3.49,0,,,0,,,,,
12319,#012300197410,15,#210000000250,1,,Camel Crush Regular Fresh,Camel Crush Regular Fresh,10.56,0,,,0,,,,,
12319,#027200356850,3,#210000000251,1,,Dunhill Blue,Dunhill Blue,9.23,0,,,0,,,,,
12319,#022000116024,-2,#210000000252,1,,5 Gum Watermelon Prism,5 Gum Watermelon Prism,2.89,0,,,0,,,,,
12319,#852311004013,0,#210000000253,1,,Bai Brasilia Blueberry 18oz,Bai Brasilia Blueberry 18oz,3.99,0,,,0,,,,,
12319,#082000760832,5,#210000000254,1,,Bulleit Bourbon 10 Year 750mL,Bulleit Bourbon 10 Year 750mL,52.99,0,,,0,,,,,
12319,#028400356732,0,#210000000255,1,,Cheetos Flamin Hot Limon 2.7oz,Cheetos Flamin Hot Limon 2.7oz,3.19,0,,,0,,,,,
12319,#816751022174,0,#210000000257,1,,Cutwater Mango Margarita Popsicle 100mL Single,Cutwater Mango Margarita Popsicle 100mL Single,3.99,0,,,0,,,,,
12319,#042238302211,0,#210000000258,1,,Haribo Goldbears 5oz Bag,Haribo Goldbears 5oz Bag,2.99,0,,,0,,,,,
12319,#8033765920018,0,#210000000259,1,,La Caliera Moscato D'Asti 750ML,La Caliera Moscato D'Asti 750ML,16.99,0,,,0,,,,,
12319,#8034141040115,0,#210000000260,1,,La Staffa Verdicchio di Castelli di Jesi 2017,La Staffa Verdicchio di Castelli di Jesi 2017,21.99,0,,,0,,,,,
12319,#088110140052,12,#210000000261,1,,Lagavulin 16yr 750mL,Lagavulin 16yr 750mL,119.99,0,,,0,,,,,
12319,#4980573203229,0,#210000000262,1,,Oonuma Noujun Junmai Shirataki Shuzo Niigata Prefecture 720ML,Oonuma Noujun Junmai Shirataki Shuzo Niigata Prefecture 720ML,31.99,0,,,0,,,,,
12319,#860001779660,0,#210000000263,1,,Pinhook Bohemian Bourbon 750mL,Pinhook Bohemian Bourbon 750mL,44.99,0,,,0,,,,,
12319,#049000037197,23,#210000000264,1,,Sprite Zero Sugar 20oz,Sprite Zero Sugar 20oz,2.49,0,,,0,,,,,
12319,#078000016468,0,#210000000265,1,,Squirt 2L,Squirt 2L,4.99,0,,,0,,,,,
12319,#025900286125,1,#210000000266,1,,Swisher Sweets Mini Grape Twin Pack 12ct,Swisher Sweets Mini Grape Twin Pack 12ct,6.99,0,,,0,,,,,
12319,#300450449054,0,#210000000267,1,,Tylenol Extra Strength 24 Caplets,Tylenol Extra Strength 24 Caplets,5.99,0,,,0,,,,,
12319,#01239439,16,#210000000268,1,,Camel Crush Silver  Menthol,Camel Crush Silver  Menthol,10.25,0,,,0,,,,,
12319,#04913207,-2,#210000000269,1,,Sprite 12oz Can,Sprite 12oz Can,1.39,0,,,0,,,,,
12319,#751667074278,0,#210000000270,1,,Djarum Select,Djarum Select,6.95,0,,,0,,,,,
12319,#02657512,0,#210000000271,1,,Newport Shorts,Newport Shorts,10.79,0,,,0,,,,,
12319,#01660530,0,#210000000272,1,,Rose's Grenadine Syrup 12oz,Rose's Grenadine Syrup 12oz,6.99,0,,,0,,,,,
12319,#850027013718,0,#210000000273,1,,Hyde Rebel Blue Razz Ice,Hyde Rebel Blue Razz Ice,24.99,0,,,0,,,,,
12319,#852662557619,0,#210000000274,1,,Puff Bar Cool Mint 5%,Puff Bar Cool Mint 5%,14.99,0,,,0,,,,,
12319,#02838423,25,#210000000275,1,,Marlboro Lights,Marlboro Lights,9.99,0,,,0,,,,,
12319,#867667000312,0,#210000000276,1,,Howard & Sons Ice Cubes 6pk,Howard & Sons Ice Cubes 6pk,5.99,0,,,0,,,,,
12319,#891240001878,0,#210000000277,1,,2018 Springtree Chardonnay,2018 Springtree Chardonnay,12.99,0,,,0,,,,,
12319,#047995855079,4,#210000000278,1,,American Spirit Black,American Spirit Black,11.49,0,,,0,,,,,
12319,#049000050103,-1,#210000000279,1,,Coke 2L,Coke 2L,4.99,0,,,0,,,,,
12319,#049000040869,-1,#210000000280,1,,Coke Zero 20oz,Coke Zero 20oz,2.49,0,,,0,,,,,
12319,#084687007392,0,#210000000281,1,,Erath Pinot Noir Rose 2018 750ML,Erath Pinot Noir Rose 2018 750ML,16.99,0,,,0,,,,,
12319,#819913015212,-3,#210000000282,1,,Juul 2Pk,Juul 2Pk,11.99,0,,,0,,,,,
12319,#602652170089,0,#210000000283,1,,Kind Bar Almond & Coconut 1.4oz,Kind Bar Almond & Coconut 1.4oz,2.79,0,,,0,,,,,
12319,#028400355599,-1,#210000000284,1,,Lays Barbecue Chips 2.25oz Bag,Lays Barbecue Chips 2.25oz Bag,3.19,0,,,0,,,,,
12319,#856927004283,0,#210000000285,1,,Martin House Brewing Salsa Verde Hatch Chile & Tomatillo Ale 4pk Cans,Martin House Brewing Salsa Verde Hatch Chile & Tomatillo Ale 4pk Cans,5.99,0,,,0,,,,,
12319,#085000026700,17,#210000000286,1,,2021 Orin Swift Eight Years in the Desert,2021 Orin Swift Eight Years in the Desert,57.99,0,,,0,,,,,
12319,#842094199631,0,#210000000287,1,,Sparkle Gift Bag,Sparkle Gift Bag,3.99,0,,,0,,,,,
12319,#4602451012951,1,#210000000288,1,,The Jewel Of Russia Berry 1L,The Jewel Of Russia Berry 1L,39.99,0,,,0,,,,,
12319,#860000066952,0,#210000000289,1,,Unity Hemp Strawberry Lemonade 14oz,Unity Hemp Strawberry Lemonade 14oz,7.99,0,,,0,,,,,
12319,#088004025649,0,#210000000290,1,,Weller Antique 107 750mL,Weller Antique 107 750mL,159.99,0,,,0,,,,,
12319,#021136010374,-5,#210000000291,1,,Topo Chico 12oz Glass Bottle,Topo Chico 12oz Glass Bottle,2.49,0,,,0,,,,,
12319,#004458546967,-4,#210000000292,1,,William's Cigars Mariposa Full Length,William's Cigars Mariposa Full Length,18.99,0,,,0,,,,,
12319,#02840127,6,#210000000294,1,,Marlboro Menthol Gold Pack,Marlboro Menthol Gold Pack,9.99,0,,,0,,,,,
12319,#071610299573,0,#210000000295,1,,Backwoods Honey Berry 5pk,Backwoods Honey Berry 5pk,5.99,0,,,0,,,,,
12319,#850014675158,0,#210000000296,1,,Boochcraft Organic Hard Kombucha Apple Jasmine Single Can,Boochcraft Organic Hard Kombucha Apple Jasmine Single Can,2.99,0,,,0,,,,,
12319,#876718006081,0,#210000000297,1,,Cakewalk Golden Tree Wine Bag,Cakewalk Golden Tree Wine Bag,3.99,0,,,0,,,,,
12319,#028400357371,0,#210000000298,1,,Chester's Flamin Hot Fries 2.6oz Bag,Chester's Flamin Hot Fries 2.6oz Bag,3.19,0,,,0,,,,,
12319,#081240049523,0,#210000000299,1,,Clase Azul Reposado 375mL,Clase Azul Reposado 375mL,119.99,0,,,0,,,,,
12319,#04963406,42,#210000000300,1,,Coke 12oz Can,Coke 12oz Can,1.59,0,,,0,,,,,
12319,#041409000857,0,#210000000301,1,,Concord Lemon Juice 8oz,Concord Lemon Juice 8oz,4.99,0,,,0,,,,,
12319,#086785012346,6,#210000000302,1,,Drumshanbo Gunpowder Irish Gin 750ML,Drumshanbo Gunpowder Irish Gin 750ML,45.99,0,,,0,,,,,
12319,#083085200220,0,#210000000303,1,,FRANCISCAN CABERNET SAUVIGNON 2014,FRANCISCAN CABERNET SAUVIGNON 2014,27.99,0,,,0,,,,,
12319,#850029352549,0,#210000000304,1,,Hyde Rebel Summer Luv,Hyde Rebel Summer Luv,24.99,0,,,0,,,,,
12319,#088110985042,11,#210000000305,1,,J&B Scotch Rare 750ML,J&B Scotch Rare 750ML,24.99,0,,,0,,,,,
12319,#011699008284,0,#210000000306,1,,Jean Louis Blanc de Blancs 187mL,Jean Louis Blanc de Blancs 187mL,4.99,0,,,0,,,,,
12319,#0183277000086,0,#210000000307,1,,2017 KA Karina Victoria Albariño,2017 KA Karina Victoria Albariño,15.99,0,,,0,,,,,
12319,#080686813019,23,#210000000308,1,,Laphroaig Single Malt 10yr 750mL,Laphroaig Single Malt 10yr 750mL,76.99,0,,,0,,,,,
12319,#025000058011,24,#210000000310,1,,Minute Maid Lemonade 20oz,Minute Maid Lemonade 20oz,2.89,0,,,0,,,,,
12319,#028400357777,3,#210000000311,1,,Miss Vickies Jalapeno Chips 1.87oz,Miss Vickies Jalapeno Chips 1.87oz,3.19,0,,,0,,,,,
12319,#739601138699,0,#210000000312,1,,Mystic Labs Peach,Mystic Labs Peach,13.99,0,,,0,,,,,
12319,#4545006015130,0,#210000000313,1,,Otoko No Yujo Matsuno Kotobuki Honjozo Tochigi 720ML,Otoko No Yujo Matsuno Kotobuki Honjozo Tochigi 720ML,32.99,0,,,0,,,,,
12319,#611269546019,-6,#210000000314,1,,Red Bull 16oz,Red Bull 16oz,5.99,0,,,0,,,,,
12319,#080686832010,0,#210000000315,1,,Sauza Silver 750mL,Sauza Silver 750mL,15.99,0,,,0,,,,,
12319,#088076180574,0,#210000000316,1,,Singleton Glendullan Scotch 12YR 750ML,Singleton Glendullan Scotch 12YR 750ML,39.99,0,,,0,,,,,
12319,#736040531661,0,#210000000317,1,,Zubrowka Bison Grass Vodka 750ML,Zubrowka Bison Grass Vodka 750ML,25.99,0,,,0,,,,,
12319,#088004005498,0,#210000000318,1,,"E.H. Taylor, Jr. Small Batch Bottle In Bond 750mL","E.H. Taylor, Jr. Small Batch Bottle In Bond 750mL",179.99,0,,,0,,,,,
12319,#085000004265,0,#210000000319,1,,E&J Brandy VS 80 375ML Flask,E&J Brandy VS 80 375ML Flask,6.99,0,,,0,,,,,
12319,#767749008819,0,#210000000321,1,,2017 Innocent Bystander Pinot Noir,2017 Innocent Bystander Pinot Noir,26.99,0,,,0,,,,,
12319,#02826428,-3,#210000000322,1,,Marlboro Blend No 27,Marlboro Blend No 27,9.99,0,,,0,,,,,
12319,#726452000152,0,#210000000323,1,,2014 Monte Antico Toscana,2014 Monte Antico Toscana,14.99,0,,,0,,,,,
12319,#852662557534,0,#210000000324,1,,Puff Bar Strawberry 5%,Puff Bar Strawberry 5%,14.99,0,,,0,,,,,
12319,#040000514251,0,#210000000325,1,,Snickers 1.86oz Bar,Snickers 1.86oz Bar,1.99,0,,,0,,,,,
12319,#047995855093,-10,#210000000326,1,,American Spirit Yellow,American Spirit Yellow,11.49,0,,,0,,,,,
12319,#632565000012,33,#210000000327,1,,Fiji Water 500mL,Fiji Water 500mL,2.49,0,,,0,,,,,
12319,#850027013756,0,#210000000328,1,,Hyde Rebel Sour Apple Ice,Hyde Rebel Sour Apple Ice,24.99,0,,,0,,,,,
12319,#047995855253,-3,#210000000329,1,,American Spirit Gold,American Spirit Gold,11.49,0,,,0,,,,,
12319,#070137105299,26,#210000000330,1,,Black & Mild Wine Wood Tip Single,Black & Mild Wine Wood Tip Single,1.72,0,,,0,,,,,
12319,#028400356145,0,#210000000331,1,,Cheetos Crunchy 2.75oz,Cheetos Crunchy 2.75oz,3.19,0,,,0,,,,,
12319,#028400356169,-1,#210000000332,1,,Cheetos Crunchy Flamin Hot 2.75oz,Cheetos Crunchy Flamin Hot 2.75oz,3.19,0,,,0,,,,,
12319,#674545000322,5,#210000000333,1,,Don Julio 1942 750mL,Don Julio 1942 750mL,234.99,0,,,0,,,,,
12319,#073360771026,0,#210000000334,1,,La Croix Cerise Limon Curate can 12oz,La Croix Cerise Limon Curate can 12oz,1.29,0,,,0,,,,,
12319,#009800800056,0,#210000000336,1,,Nutella & Go! 1.8oz,Nutella & Go! 1.8oz,3.49,0,,,0,,,,,
12319,#02879226,-1,#210000000337,1,,Parliament Shorts Blue Box,Parliament Shorts Blue Box,10.49,0,,,0,,,,,
12319,#074780000703,0,#210000000338,1,,Perrier 16.9oz,Perrier 16.9oz,2.15,0,,,0,,,,,
12319,#048014004157,0,#210000000339,1,,Rips Strawberry-Green Apple 4oz,Rips Strawberry-Green Apple 4oz,2.89,0,,,0,,,,,
12319,#028400355841,-1,#210000000340,1,,Ruffles Cheddar & Sour Cream 2oz Bag,Ruffles Cheddar & Sour Cream 2oz Bag,3.19,0,,,0,,,,,
12319,#851665002997,0,#210000000341,1,,Soléna Pinot Noir 750ml 2015,Soléna Pinot Noir 750ml 2015,29.99,0,,,0,,,,,
12319,#028400357401,-5,#210000000343,1,,Funyuns Flamin Hot 1.8oz,Funyuns Flamin Hot 1.8oz,3.19,0,,,0,,,,,
12319,#876718022708,0,#210000000344,1,,True Rogue Plastic Flask 10oz,True Rogue Plastic Flask 10oz,5.99,0,,,0,,,,,
12319,#786162010001,-12,#210000000345,1,,Vitamin Water Power-C Dragonfruit 20oz,Vitamin Water Power-C Dragonfruit 20oz,2.99,0,,,0,,,,,
12319,#083664858415,0,#210000000347,1,,Balvenie Scotch 21yr 750mL,Balvenie Scotch 21yr 750mL,384.99,0,,,0,,,,,
12319,#081128001155,4,#210000000356,1,,Old Forester 1920 Prohibition Bourbon 750mL,Old Forester 1920 Prohibition Bourbon 750mL,69.99,0,,,0,,,,,
12319,#083089000130,0,#210000000361,1,,Jagermeister Cold Brew 750ML,Jagermeister Cold Brew 750ML,32.99,0,,,0,,,,,
12319,#080686760054,0,#210000000363,1,,El Tesoro Blanco 375mL,El Tesoro Blanco 375mL,29.99,0,,,0,,,,,
12319,#811644011242,0,#210000000364,1,,2015 Du Cropio Ciro Rosso Dom Giuva,2015 Du Cropio Ciro Rosso Dom Giuva,27.99,0,,,0,,,,,
12319,#876718002137,5,#210000000381,1,,Libbey 10oz Martini Glass,Libbey 10oz Martini Glass,8.99,0,,,0,,,,,
12319,#082896001453,0,#210000000382,1,,2016 1000 Stories Zinfandel,2016 1000 Stories Zinfandel,21.99,0,,,0,,,,,
12319,#088586001895,0,#210000000383,1,,2019 14 Hands Cabernet Sauvignon,2019 14 Hands Cabernet Sauvignon,16.99,0,,,0,,,,,
12319,#860003099308,0,#210000000384,1,,2019 15th Valley Sauvignon Blanc,2019 15th Valley Sauvignon Blanc,16.99,0,,,0,,,,,
12319,#811538010030,0,#210000000385,1,,1800 Anejo 750mL,1800 Anejo 750mL,47.99,0,,,0,,,,,
12319,#811538010405,0,#210000000386,1,,1800 Coconut 1.75L,1800 Coconut 1.75L,56.99,0,,,0,,,,,
12319,#811538010375,18,#210000000387,1,,1800 Coconut 750mL,1800 Coconut 750mL,36.99,0,,,0,,,,,
12319,#811538016469,0,#210000000388,1,,1800 Cristalino Anejo 750mL,1800 Cristalino Anejo 750mL,64.99,0,,,0,,,,,
12319,#81153801644,0,#210000000389,1,,1800 Ultimate Margarita Watermelon 1.75L,1800 Ultimate Margarita Watermelon 1.75L,32.99,0,,,0,,,,,
12319,#811538010252,0,#210000000390,1,,1800 Reposado 1.75L,1800 Reposado 1.75L,49.99,0,,,0,,,,,
12319,#811538010245,0,#210000000391,1,,1800 Reposado 1L,1800 Reposado 1L,41.99,0,,,0,,,,,
12319,#811538010238,8,#210000000392,1,,1800 Reposado 750mL,1800 Reposado 750mL,29.99,0,,,0,,,,,
12319,#811538010146,0,#210000000393,1,,1800 Silver 1L,1800 Silver 1L,41.99,0,,,0,,,,,
12319,#818844021415,0,#210000000394,1,,1800 Ultimate Margarita Black Cherry 1.75L,1800 Ultimate Margarita Black Cherry 1.75L,28.99,0,,,0,,,,,
12319,#811538018951,0,#210000000395,1,,1800 Ultimate Margarita Blood Orange 1.75L,1800 Ultimate Margarita Blood Orange 1.75L,28.99,0,,,0,,,,,
12319,#811538010399,0,#210000000396,1,,1800 Ultimate Margarita Pineapple 1.75L,1800 Ultimate Margarita Pineapple 1.75L,28.99,0,,,0,,,,,
12319,#811538016445,0,#210000000397,1,,1800 Ultimate Margarita Watermelon 1.75L,1800 Ultimate Margarita Watermelon 1.75L,28.99,0,,,0,,,,,
12319,#850010806136,0,#210000000398,1,,1876 Vodka 1.75L,1876 Vodka 1.75L,24.99,0,,,0,,,,,
12319,#3450301095439,0,#210000000399,1,,2003 Chateau Rabaud-Promis Sauternes,2003 Chateau Rabaud-Promis Sauternes,54.99,0,,,0,,,,,
12319,#800853075367,0,#210000000400,1,,2005 Chateau Marsauda-Bellevue,2005 Chateau Marsauda-Bellevue,39.99,0,,,0,,,,,
12319,#896383000511,0,#210000000401,1,,2007 Ca' Del Bosco Cuvee Annamaria Clementi Rose,2007 Ca' Del Bosco Cuvee Annamaria Clementi Rose,149.99,0,,,0,,,,,
12319,#815783000082,0,#210000000402,1,,2007 Lopez de Heredia Viña Bosconia Reserva Rioja,2007 Lopez de Heredia Viña Bosconia Reserva Rioja,39.99,0,,,0,,,,,
12319,#639737599695,0,#210000000403,1,,2010 Chateau Pavie St. Emilion Grand Cru,2010 Chateau Pavie St. Emilion Grand Cru,449.99,0,,,0,,,,,
12319,#3433221003296,0,#210000000404,1,,2010 Henry Fessy Moulin-a-Vent,2010 Henry Fessy Moulin-a-Vent,18.99,0,,,0,,,,,
12319,#8025300003003,0,#210000000405,1,,2011 Abbazia di Novacella Gewürztraminer,2011 Abbazia di Novacella Gewürztraminer,9.99,0,,,0,,,,,
12319,#8033638980200,0,#210000000406,1,,2011 Bastianich Calabrone,2011 Bastianich Calabrone,59.99,0,,,0,,,,,
12319,#8003807003146,4,#210000000407,1,,Borgogno Barolo DOCG 750mL,Borgogno Barolo DOCG 750mL,90.99,0,,,0,,,,,
12319,#000213522321,0,#210000000408,1,,2011 Castello Banfi Florus Moscadello Di Montalcino Late Harvest,2011 Castello Banfi Florus Moscadello Di Montalcino Late Harvest,19.99,0,,,0,,,,,
12319,#618471301061,0,#210000000409,1,,"2011 Chateau Belle-Vue ""Le Chateau""","2011 Chateau Belle-Vue ""Le Chateau""",49.99,0,,,0,,,,,
12319,#618471301078,0,#210000000410,1,,"2011 Chateau Belle-Vue, La Renaissance","2011 Chateau Belle-Vue, La Renaissance",49.99,0,,,0,,,,,
12319,#9120008941318,0,#210000000411,1,,2011 Leth Gigama Grande Blauer Zweigelt Grande Reserve,2011 Leth Gigama Grande Blauer Zweigelt Grande Reserve,49.99,0,,,0,,,,,
12319,#3554770035078,0,#210000000412,1,,2011 Nicolas Gonin Persan,2011 Nicolas Gonin Persan,25.99,0,,,0,,,,,
12319,#031757061013,0,#210000000413,1,,2011 Palazzo Right Bank Red,2011 Palazzo Right Bank Red,79.99,0,,,0,,,,,
12319,#3700632800081,1,#210000000414,1,,"Pierre and Bertrand Couly Chinon, La Haute Olive, 2019","Pierre and Bertrand Couly Chinon, La Haute Olive, 2019",29.99,0,,,0,,,,,
12319,#8025300011008,6,#210000000415,1,,2012 Abbazia di Novacella Schiava,2012 Abbazia di Novacella Schiava,15.99,0,,,0,,,,,
12319,#3592990000001,0,#210000000417,1,,"2012 Chateau Cabannieux ""Graves""","2012 Chateau Cabannieux ""Graves""",17.99,0,,,0,,,,,
12319,#639737586381,0,#210000000418,1,,2012 Chateau Canon-La-Gaffeliere,2012 Chateau Canon-La-Gaffeliere,119.99,0,,,0,,,,,
12319,#7501013327694,0,#210000000419,1,,2012 Château Gautoul Cahors,2012 Château Gautoul Cahors,15.99,0,,,0,,,,,
12319,#3700218291500,0,#210000000420,1,,2012 Château Gigault Cuvée Viva,2012 Château Gigault Cuvée Viva,24.99,0,,,0,,,,,
12319,#639737602425,0,#210000000421,1,,"2012 Chateau Leoville Poyferre, St Julien","2012 Chateau Leoville Poyferre, St Julien",139.99,0,,,0,,,,,
12319,#3760268493125,0,#210000000422,1,,2012 Chateau Magnan La Gaffeliere St-Emilion Grand Cru,2012 Chateau Magnan La Gaffeliere St-Emilion Grand Cru,29.99,0,,,0,,,,,
12319,#777744447777,0,#210000000423,1,,2012 Col di Lamo Brunello di Montalcino DOCG,2012 Col di Lamo Brunello di Montalcino DOCG,74.99,0,,,0,,,,,
12319,#7798185150636,0,#210000000424,1,,2012 Finca Adalgisa Malbec,2012 Finca Adalgisa Malbec,49.99,0,,,0,,,,,
12319,#222299991111,0,#210000000425,1,,2012 Forlorn Hope Lo and Behold White Wine/Matthew Rorick,2012 Forlorn Hope Lo and Behold White Wine/Matthew Rorick,19.99,0,,,0,,,,,
12319,#6009656250719,0,#210000000426,1,,2012 Tokara Director's Reserve Red Wine,2012 Tokara Director's Reserve Red Wine,42.99,0,,,0,,,,,
12319,#080696923098,0,#210000000427,1,,2013 Beaulieu Cabernet Sauvignon,2013 Beaulieu Cabernet Sauvignon,119.99,0,,,0,,,,,
12319,#856671002023,0,#210000000428,1,,2013 Carol Shelton Wild Thing Zinfandel 375mL,2013 Carol Shelton Wild Thing Zinfandel 375mL,10.99,0,,,0,,,,,
12319,#089819542963,0,#210000000429,1,,2013 Chateau St Jean Cabernet Sauvignon,2013 Chateau St Jean Cabernet Sauvignon,29.99,0,,,0,,,,,
12319,#850270000138,0,#210000000430,1,,2013 La Fiorita Brunello di Montalcino,2013 La Fiorita Brunello di Montalcino,59.99,0,,,0,,,,,
12319,#8437005214057,0,#210000000431,1,,2013 Martinez Alesanco Reserva Rioja,2013 Martinez Alesanco Reserva Rioja,34.99,0,,,0,,,,,
12319,#083722023441,0,#210000000432,1,,2013 Murphy-Goode Alexander Valley Cabernet Sauvignon,2013 Murphy-Goode Alexander Valley Cabernet Sauvignon,19.99,0,,,0,,,,,
12319,#759946326335,0,#210000000433,1,,2013 Sky Vineyards Mt Veeder Zinfandel,2013 Sky Vineyards Mt Veeder Zinfandel,47.99,0,,,0,,,,,
12319,#089208910915,0,#210000000434,1,,2013 Nautilus Pinot Noir,2013 Nautilus Pinot Noir,24.99,0,,,0,,,,,
12319,#4850013980037,0,#210000000435,1,,2014 ArmAs - Uru Uu Reserve Voskehat,2014 ArmAs - Uru Uu Reserve Voskehat,35.99,0,,,0,,,,,
12319,#009385202771,0,#210000000436,1,,2014 Arrowood Proprietary Red Wine,2014 Arrowood Proprietary Red Wine,29.99,0,,,0,,,,,
12319,#089819013265,0,#210000000437,1,,2014 Beringer Private Reserve Cabernet Sauvignon,2014 Beringer Private Reserve Cabernet Sauvignon,169.99,0,,,0,,,,,
12319,#080696096426,0,#210000000438,1,,2014 BV Beaulieu Vinyard 2014,2014 BV Beaulieu Vinyard 2014,29.99,0,,,0,,,,,
12319,#611482961811,0,#210000000439,1,,2014 Casa Ferreirinha Vinha Grande Tinto,2014 Casa Ferreirinha Vinha Grande Tinto,19.99,0,,,0,,,,,
12319,#748789900066,0,#210000000440,1,,"Casanova di Neri Brunello di Montalcino, 2014","Casanova di Neri Brunello di Montalcino, 2014",74.99,0,,,0,,,,,
12319,#098709088528,0,#210000000441,1,,2014 Catena Appellations Agrelo Cabernet Sauvignon,2014 Catena Appellations Agrelo Cabernet Sauvignon,28.99,0,,,0,,,,,
12319,#098709099159,0,#210000000442,1,,2014 Catena Paraje Altamira Malbec,2014 Catena Paraje Altamira Malbec,28.99,0,,,0,,,,,
